User_ID,Subscription_Tier,Num_Logins,Num_Searches,Num_Card_Views,Num_API_Calls,Num_Exports,Num_Emails_Sent,Churned
USER_02220,Enterprise,14,71,159,2549,12,22,0
USER_02221,Pro,2,21,48,97,3,7,0
USER_02222,Pro,8,23,44,97,1,7,0
USER_02223,Pro,10,0,43,112,1,10,0
USER_02224,Pro,3,27,52,0,3,3,0
USER_02225,Pro,6,21,49,92,2,1,0
USER_02226,Pro,13,25,42,100,2,6,0
USER_02227,Pro,8,28,47,86,2,4,0
USER_02228,Pro,7,33,43,101,1,6,0
USER_02229,Pro,3,19,52,96,4,7,0
USER_02230,Enterprise,19,65,144,2489,9,40,0
USER_02231,Pro,5,0,60,90,1,2,0
USER_02232,Enterprise,21,59,159,2448,4,41,0
USER_02233,Enterprise,25,63,157,2505,0,26,0
USER_02234,Pro,4,25,45,96,2,6,0
USER_02235,Pro,7,18,57,98,1,0,0
USER_02236,Enterprise,17,51,164,2524,8,29,0
USER_02237,Pro,8,27,57,84,2,5,0
USER_02238,Pro,6,21,46,98,2,4,0
USER_02239,Pro,11,32,38,93,1,4,0
USER_02240,Enterprise,20,59,158,2469,18,34,0
USER_02241,Pro,8,28,54,92,3,5,0
USER_02242,Pro,6,23,50,96,1,3,0
USER_02243,Enterprise,14,61,159,2451,14,27,0
USER_02244,Enterprise,21,60,155,2381,9,27,0
USER_02245,Pro,5,0,56,112,4,5,0
USER_02246,Pro,11,21,40,111,1,2,0
USER_02247,Enterprise,19,61,144,2571,9,0,0
USER_02248,Pro,0,27,61,99,0,3,1
USER_02249,Pro,12,20,47,0,3,9,0
USER_02250,Pro,3,28,36,108,1,5,0
USER_02251,Enterprise,18,65,154,2493,11,29,0
USER_02252,Pro,4,26,43,107,1,1,0
USER_02253,Enterprise,22,64,166,2551,7,34,0
USER_02254,Enterprise,18,57,145,0,12,30,0
USER_02255,Pro,7,0,56,99,3,6,0
USER_02256,Pro,8,31,58,95,1,2,0
USER_02257,Pro,6,29,0,0,1,0,0
USER_02258,Pro,8,0,54,105,3,2,0
USER_02259,Pro,11,21,51,83,1,4,0
USER_02260,Enterprise,13,0,130,2535,0,28,0
USER_02261,Pro,6,35,63,110,2,4,0
USER_02262,Enterprise,18,63,151,2539,11,26,0
USER_02263,Pro,9,0,44,123,1,6,0
USER_02264,Pro,14,28,50,99,1,6,0
USER_02265,Pro,8,19,59,88,1,3,1
USER_02266,Pro,9,17,55,93,1,4,0
USER_02267,Enterprise,22,52,139,2529,13,43,0
USER_02268,Pro,8,25,46,94,1,4,0
USER_02269,Pro,0,16,53,66,2,3,1
USER_02270,Pro,0,26,48,0,1,4,1
USER_02271,Pro,9,30,49,93,4,9,1
USER_02272,Pro,7,22,51,0,0,4,1
USER_02273,Pro,10,34,0,94,5,7,0
USER_02274,Enterprise,21,75,165,2481,10,24,0
USER_02275,Pro,7,25,62,114,2,4,0
USER_02276,Enterprise,17,71,149,2479,5,24,0
USER_02277,Pro,5,24,51,109,1,7,0
USER_02278,Pro,9,19,64,105,2,7,0
USER_02279,Pro,4,26,54,107,1,5,0
USER_02280,Pro,10,0,38,94,3,4,0
USER_02281,Pro,0,18,47,105,0,9,0
USER_02282,Pro,4,25,48,84,0,3,0
USER_02283,Pro,4,30,42,96,2,2,0
USER_02284,Pro,11,35,53,81,2,3,0
USER_02285,Pro,7,26,47,101,0,4,1
USER_02286,Enterprise,19,55,139,2465,7,35,0
USER_02287,Pro,9,23,51,99,1,4,0
USER_02288,Pro,13,29,51,120,3,9,0
USER_02289,Pro,4,30,52,92,1,4,0
USER_02290,Pro,13,28,47,89,2,4,1
USER_02291,Pro,10,20,51,81,3,7,0
USER_02292,Pro,12,26,64,95,2,2,0
USER_02293,Pro,11,23,52,109,1,1,0
USER_02294,Pro,10,18,40,94,1,4,0
USER_02295,Pro,9,30,66,104,3,3,0
USER_02296,Pro,9,21,47,100,0,6,0
USER_02297,Pro,10,35,0,95,1,7,1
USER_02298,Pro,8,18,48,99,3,4,0
USER_02299,Pro,5,36,63,89,2,1,0
USER_02300,Enterprise,21,64,181,2455,7,22,0
USER_02301,Pro,10,26,48,104,2,6,0
USER_02302,Pro,13,28,35,90,0,2,1
USER_02303,Pro,4,23,54,98,2,0,0
USER_02304,Enterprise,0,51,139,2512,8,38,0
USER_02305,Pro,7,19,49,93,1,5,0
USER_02306,Pro,5,35,56,90,0,6,0
USER_02307,Pro,4,30,46,113,2,5,0
USER_02308,Pro,4,21,47,99,0,5,1
USER_02309,Pro,4,34,43,86,3,9,0
USER_02310,Pro,11,31,59,108,1,4,0
USER_02311,Enterprise,26,60,140,0,12,22,0
USER_02312,Pro,6,19,57,113,3,8,0
USER_02313,Enterprise,15,51,167,2523,3,21,0
USER_02314,Enterprise,27,59,149,0,14,36,0
USER_02315,Pro,5,14,56,114,1,7,0
USER_02316,Pro,5,0,47,90,3,6,0
USER_02317,Pro,11,19,59,98,0,5,0
USER_02318,Pro,0,22,42,101,0,3,1
USER_02319,Pro,7,26,43,96,2,4,0
USER_02320,Enterprise,23,62,134,0,12,33,0
USER_02321,Enterprise,14,48,138,2618,9,28,0
USER_02322,Pro,8,21,42,94,0,4,1
USER_02323,Pro,8,24,60,103,1,7,0
USER_02324,Enterprise,19,59,151,0,16,21,0
USER_02325,Enterprise,25,53,159,2576,11,28,0
USER_02326,Enterprise,25,55,142,2484,8,19,0
USER_02327,Pro,0,23,46,97,2,5,0
USER_02328,Pro,5,31,47,95,0,8,0
USER_02329,Pro,9,27,47,98,1,0,0
USER_02330,Pro,6,28,36,98,4,3,0
USER_02331,Pro,10,22,36,107,2,0,1
USER_02332,Pro,8,22,62,87,1,4,0
USER_02333,Pro,0,26,33,83,1,5,0
USER_02334,Pro,0,24,52,93,1,4,0
USER_02335,Pro,13,25,47,108,4,3,0
USER_02336,Pro,6,23,54,106,0,2,0
USER_02337,Pro,8,34,50,111,1,3,0
USER_02338,Pro,6,16,53,106,1,7,1
USER_02339,Pro,11,21,52,103,1,4,0
USER_02340,Enterprise,18,59,160,2520,0,25,0
USER_02341,Pro,0,15,55,113,4,6,0
USER_02342,Pro,11,32,44,113,1,5,0
USER_02343,Pro,9,27,55,94,1,1,0
USER_02344,Enterprise,16,55,162,2579,8,33,0
USER_02345,Pro,4,34,49,102,4,6,0
USER_02346,Pro,13,18,48,112,2,0,0
USER_02347,Pro,10,36,64,91,1,3,0
USER_02348,Pro,4,22,48,100,1,10,0
USER_02349,Pro,6,35,42,95,3,6,0
USER_02350,Pro,11,25,52,82,0,2,1
USER_02351,Enterprise,23,53,160,2510,14,38,0
USER_02352,Pro,10,36,59,112,0,5,0
USER_02353,Enterprise,22,66,150,2548,0,31,0
USER_02354,Enterprise,16,60,152,2597,8,21,1
USER_02355,Pro,9,27,72,99,4,3,0
USER_02356,Enterprise,21,50,162,2535,9,30,0
USER_02357,Pro,8,30,42,123,2,3,0
USER_02358,Pro,9,26,42,98,7,2,0
USER_02359,Pro,9,26,66,106,1,0,1
USER_02360,Pro,9,0,54,116,0,9,0
USER_02361,Pro,8,22,56,96,0,6,0
USER_02362,Pro,9,18,54,110,2,5,0
USER_02363,Pro,8,18,37,94,2,5,0
USER_02364,Pro,7,25,55,122,1,6,0
USER_02365,Pro,8,29,47,107,3,2,0
USER_02366,Pro,6,21,46,106,1,5,0
USER_02367,Pro,7,36,48,87,1,6,0
USER_02368,Pro,10,25,57,95,6,8,0
USER_02369,Enterprise,23,61,141,2558,8,0,0
USER_02370,Pro,10,22,48,111,2,7,0
USER_02371,Enterprise,16,56,152,2479,6,35,0
USER_02372,Pro,5,22,53,0,4,7,0
USER_02373,Pro,13,16,57,94,5,7,0
USER_02374,Pro,5,31,79,0,2,6,0
USER_02375,Pro,9,39,44,118,2,3,0
USER_02376,Pro,12,16,51,90,2,4,0
USER_02377,Enterprise,19,71,138,2483,10,22,0
USER_02378,Pro,7,30,50,111,2,8,0
USER_02379,Enterprise,21,61,155,2489,7,35,0
USER_02380,Enterprise,21,64,135,2544,7,33,1
USER_02381,Enterprise,20,56,156,2418,10,22,0
USER_02382,Enterprise,14,68,0,2450,0,0,0
USER_02383,Pro,7,24,41,104,2,3,0
USER_02384,Pro,11,22,51,104,0,3,0
USER_02385,Pro,9,28,40,0,0,3,0
USER_02386,Pro,6,27,45,88,3,4,0
USER_02387,Pro,0,31,55,105,0,8,0
USER_02388,Enterprise,0,63,143,2477,9,28,0
USER_02389,Pro,10,23,52,99,2,8,1
USER_02390,Pro,4,22,54,105,2,6,0
USER_02391,Pro,7,26,48,87,2,3,0
USER_02392,Pro,0,28,54,110,0,5,1
USER_02393,Pro,9,22,50,90,1,4,0
USER_02394,Enterprise,22,73,173,2492,7,27,0
USER_02395,Pro,16,28,54,106,0,10,0
USER_02396,Pro,7,24,51,92,2,10,0
USER_02397,Pro,5,18,41,99,1,4,0
USER_02398,Pro,6,26,47,95,2,1,0
USER_02399,Pro,7,26,45,100,1,5,0
USER_02400,Pro,7,21,40,110,2,4,0
USER_02401,Pro,11,24,54,106,1,0,0
USER_02402,Pro,7,19,62,102,1,9,0
USER_02403,Pro,11,39,55,103,2,8,0
USER_02404,Pro,8,25,44,94,2,5,0
USER_02405,Pro,9,25,33,105,5,9,0
USER_02406,Pro,10,30,64,101,1,4,0
USER_02407,Pro,5,22,49,89,2,4,0
USER_02408,Enterprise,19,56,145,2488,8,30,0
USER_02409,Pro,7,15,55,0,2,11,0
USER_02410,Pro,8,26,40,96,2,5,0
USER_02411,Pro,13,23,50,113,0,10,0
USER_02412,Pro,4,24,59,94,3,5,0
USER_02413,Pro,7,20,46,87,2,3,0
USER_02414,Pro,12,24,53,96,1,2,1
USER_02415,Enterprise,0,71,141,2515,7,30,1
USER_02416,Pro,7,20,53,101,1,3,0
USER_02417,Pro,11,26,53,98,1,0,1
USER_02418,Pro,16,22,37,89,4,11,0
USER_02419,Pro,10,26,52,124,1,7,0
USER_02420,Pro,8,23,55,94,1,5,0
USER_02421,Pro,13,21,55,99,2,4,0
USER_02422,Enterprise,16,67,152,2586,0,25,1
USER_02423,Pro,0,32,51,100,1,5,0
USER_02424,Pro,3,25,40,107,1,7,0
USER_02425,Enterprise,17,57,157,2536,14,28,0
USER_02426,Pro,10,20,49,110,2,5,0
USER_02427,Enterprise,20,69,152,0,8,0,0
USER_02428,Pro,7,29,39,90,2,6,0
USER_02429,Enterprise,23,54,145,2455,9,26,0
USER_02430,Pro,6,26,52,93,1,7,1
USER_02431,Enterprise,12,55,162,2473,10,29,0
USER_02432,Enterprise,24,62,139,2478,11,38,1
USER_02433,Pro,10,0,43,113,4,3,0
USER_02434,Enterprise,24,64,137,2582,0,29,0
USER_02435,Pro,6,25,55,84,0,6,0
USER_02436,Pro,9,0,57,96,2,5,0
USER_02437,Pro,10,26,41,110,1,7,0
USER_02438,Pro,5,26,51,110,4,5,0
USER_02439,Pro,14,26,56,105,0,4,0
USER_02440,Pro,6,28,57,111,7,5,0
USER_02441,Pro,13,32,39,102,1,4,0
USER_02442,Enterprise,14,47,139,2448,2,0,1
USER_02443,Enterprise,21,72,168,2475,5,30,0
USER_02444,Pro,11,21,53,99,2,6,0
USER_02445,Pro,5,28,36,118,3,6,0
USER_02446,Pro,0,32,52,89,3,9,0
USER_02447,Pro,9,15,51,108,0,5,0
USER_02448,Pro,5,32,49,109,3,7,0
USER_02449,Pro,5,21,47,104,3,0,0
USER_02450,Pro,7,34,57,98,2,8,0
USER_02451,Enterprise,17,55,0,2483,5,37,0
USER_02452,Pro,8,25,44,106,1,9,0
USER_02453,Pro,4,14,50,93,2,5,0
USER_02454,Pro,7,18,0,88,2,3,0
USER_02455,Pro,3,26,40,106,4,9,0
USER_02456,Pro,7,26,58,104,1,4,0
USER_02457,Pro,9,23,58,103,4,8,0
USER_02458,Pro,9,20,55,89,4,7,0
USER_02459,Pro,12,22,66,79,2,5,0
USER_02460,Enterprise,20,46,142,2497,10,29,0
USER_02461,Enterprise,19,50,153,2429,13,29,0
USER_02462,Pro,5,17,58,103,1,8,0
USER_02463,Pro,9,24,49,96,3,4,0
USER_02464,Pro,14,17,47,122,3,0,0
USER_02465,Pro,13,31,39,97,2,2,0
USER_02466,Pro,5,18,47,120,3,6,0
USER_02467,Pro,0,29,0,97,1,6,0
USER_02468,Pro,4,32,54,97,0,2,0
USER_02469,Pro,6,19,38,110,2,0,0
USER_02470,Pro,13,25,42,89,1,12,1
USER_02471,Enterprise,22,52,0,2523,8,34,1
USER_02472,Enterprise,20,40,151,2496,10,30,0
USER_02473,Enterprise,0,59,149,2488,9,33,0
USER_02474,Pro,5,23,54,105,4,7,0
USER_02475,Enterprise,17,65,154,2474,11,37,0
USER_02476,Pro,9,26,57,0,4,4,0
USER_02477,Enterprise,14,63,130,2635,11,30,0
USER_02478,Pro,3,27,54,0,0,6,1
USER_02479,Enterprise,20,68,0,2522,0,27,0
USER_02480,Pro,7,31,48,100,1,9,0
USER_02481,Enterprise,0,59,0,2555,11,40,0
USER_02482,Enterprise,19,58,158,2525,13,26,0
USER_02483,Pro,11,28,51,89,0,7,0
USER_02484,Pro,7,26,57,111,0,3,0
USER_02485,Enterprise,23,64,147,2502,8,31,0
USER_02486,Pro,10,31,54,121,0,5,1
USER_02487,Enterprise,20,58,138,2445,16,29,0
USER_02488,Pro,8,24,57,104,4,4,0
USER_02489,Pro,7,29,35,109,4,6,0
USER_02490,Pro,10,28,40,99,3,3,0
USER_02491,Pro,13,25,46,91,0,5,0
USER_02492,Enterprise,22,51,148,2484,15,33,0
USER_02493,Pro,11,20,40,106,1,5,0
USER_02494,Pro,7,30,54,0,2,4,0
USER_02495,Pro,10,23,51,95,1,5,0
USER_02496,Pro,8,32,43,109,1,4,0
USER_02497,Enterprise,19,64,169,2450,7,21,0
USER_02498,Enterprise,33,55,138,2446,6,29,0
USER_02499,Pro,7,25,55,101,2,6,0
USER_02500,Enterprise,26,60,143,2510,7,0,0
USER_02501,Enterprise,20,48,138,2481,10,28,0
USER_02502,Pro,9,23,50,0,0,6,0
USER_02503,Enterprise,25,46,150,2423,0,30,0
USER_02504,Pro,8,21,48,105,1,0,1
USER_02505,Pro,13,0,40,77,2,0,0
USER_02506,Enterprise,25,75,139,2469,6,33,0
USER_02507,Pro,7,24,57,106,1,6,0
USER_02508,Enterprise,17,65,113,2566,8,43,0
USER_02509,Enterprise,25,67,130,2444,8,0,0
USER_02510,Pro,8,28,48,101,0,6,0
USER_02511,Enterprise,15,71,135,2527,11,32,0
USER_02512,Pro,9,18,35,90,0,3,1
USER_02513,Pro,11,19,44,92,1,5,0
USER_02514,Pro,6,24,49,96,0,3,1
USER_02515,Enterprise,16,73,161,2455,16,28,0
USER_02516,Pro,7,21,0,109,3,4,0
USER_02517,Pro,6,17,45,105,2,5,0
USER_02518,Pro,14,19,58,113,0,8,0
USER_02519,Enterprise,18,53,158,2536,9,34,0
USER_02520,Pro,13,17,0,80,4,5,0
USER_02521,Pro,11,24,55,87,2,5,0
USER_02522,Pro,9,23,49,104,2,9,0
USER_02523,Pro,8,34,61,0,3,5,0
USER_02524,Enterprise,18,60,137,2537,10,29,0
USER_02525,Pro,14,23,53,91,1,3,0
USER_02526,Pro,8,25,55,73,1,1,0
USER_02527,Enterprise,24,64,160,2543,11,35,0
USER_02528,Pro,8,19,63,99,2,12,1
USER_02529,Enterprise,24,63,160,2427,13,22,0
USER_02530,Pro,9,26,43,107,0,3,0
USER_02531,Enterprise,18,53,139,2547,17,34,0
USER_02532,Pro,10,28,52,0,2,5,0
USER_02533,Pro,5,29,42,96,1,2,0
USER_02534,Enterprise,25,54,151,2482,10,39,0
USER_02535,Enterprise,19,70,152,2424,13,32,0
USER_02536,Enterprise,20,64,149,2506,6,36,0
USER_02537,Pro,3,27,40,103,2,5,0
USER_02538,Enterprise,31,50,139,2473,0,32,0
USER_02539,Enterprise,0,46,118,2581,11,31,0
USER_02540,Pro,11,25,63,110,1,5,0
USER_02541,Enterprise,23,57,139,2513,6,28,0
USER_02542,Enterprise,21,65,147,2548,12,25,0
USER_02543,Pro,8,28,50,120,2,3,0
USER_02544,Pro,6,18,38,115,0,4,1
USER_02545,Pro,9,26,61,115,2,5,0
USER_02546,Pro,13,21,60,105,0,8,0
USER_02547,Pro,9,24,48,94,0,4,1
USER_02548,Pro,7,31,36,0,3,3,0
USER_02549,Pro,11,19,53,78,1,6,0
USER_02550,Pro,13,0,43,91,1,4,0
USER_02551,Pro,11,23,49,103,2,4,0
USER_02552,Enterprise,21,62,142,2451,5,29,0
USER_02553,Enterprise,7,59,156,2438,8,44,0
USER_02554,Pro,6,22,47,102,2,6,0
USER_02555,Enterprise,19,66,146,2455,16,37,0
USER_02556,Pro,9,18,0,94,1,3,0
USER_02557,Pro,19,26,41,100,0,3,0
USER_02558,Pro,5,22,54,111,2,5,0
USER_02559,Pro,6,32,50,103,2,8,0
USER_02560,Enterprise,15,50,169,2458,12,25,0
USER_02561,Enterprise,29,52,0,2531,7,25,0
USER_02562,Pro,6,22,52,108,2,2,0
USER_02563,Pro,6,28,46,106,0,2,0
USER_02564,Pro,11,23,50,100,3,0,0
USER_02565,Pro,10,29,53,105,2,7,0
USER_02566,Pro,5,25,53,101,2,5,0
USER_02567,Pro,10,28,54,0,2,7,0
USER_02568,Enterprise,10,65,152,2423,12,23,0
USER_02569,Enterprise,18,66,133,2435,10,32,0
USER_02570,Pro,8,24,58,104,1,5,0
USER_02571,Enterprise,23,57,140,2578,11,25,0
USER_02572,Pro,5,29,49,102,2,5,0
USER_02573,Pro,11,28,32,122,2,5,0
USER_02574,Pro,7,19,60,94,1,5,0
USER_02575,Pro,8,30,48,0,3,7,0
USER_02576,Enterprise,16,63,152,2461,7,29,0
USER_02577,Pro,5,29,0,92,2,6,0
USER_02578,Pro,6,32,36,95,2,2,0
USER_02579,Pro,10,22,44,95,1,7,0
USER_02580,Pro,9,29,65,90,2,3,0
USER_02581,Enterprise,0,58,163,2459,7,25,0
USER_02582,Pro,7,36,50,84,3,8,0
USER_02583,Pro,7,21,42,117,0,3,1
USER_02584,Pro,7,17,48,81,1,5,0
USER_02585,Pro,0,30,49,93,0,2,1
USER_02586,Pro,10,25,51,95,6,8,0
USER_02587,Pro,9,23,46,101,1,0,1
USER_02588,Pro,9,19,51,0,2,3,0
USER_02589,Enterprise,15,51,0,2494,11,24,0
USER_02590,Enterprise,21,75,163,2503,12,27,0
USER_02591,Enterprise,32,57,138,2447,12,27,0
USER_02592,Pro,8,31,44,94,2,10,0
USER_02593,Pro,3,0,58,90,1,7,0
USER_02594,Pro,6,33,48,111,3,7,0
USER_02595,Enterprise,19,58,151,2526,8,27,0
USER_02596,Pro,8,27,51,0,3,0,0
USER_02597,Pro,11,20,47,116,1,9,0
USER_02598,Pro,9,14,0,110,5,5,0
USER_02599,Pro,6,22,62,97,2,6,0
USER_02600,Pro,10,27,56,87,1,7,0
USER_02601,Pro,7,17,42,107,3,5,0
USER_02602,Enterprise,16,50,0,2588,0,40,0
USER_02603,Pro,5,28,57,104,2,2,0
USER_02604,Pro,10,22,54,111,5,4,0
USER_02605,Pro,7,25,53,91,2,7,0
USER_02606,Pro,0,20,44,115,3,0,1
USER_02607,Pro,6,23,48,84,2,3,0
USER_02608,Enterprise,22,0,154,2511,7,23,0
USER_02609,Pro,0,24,46,97,0,3,1
USER_02610,Enterprise,25,58,135,2504,10,26,0
USER_02611,Pro,7,31,52,108,5,3,0
USER_02612,Pro,7,24,0,100,2,3,1
USER_02613,Enterprise,20,63,122,0,10,30,0
USER_02614,Pro,7,32,42,96,0,3,1
USER_02615,Pro,6,24,42,91,4,3,0
USER_02616,Pro,3,27,45,96,2,0,0
USER_02617,Pro,4,21,57,92,3,4,0
USER_02618,Enterprise,20,62,129,2542,13,30,0
USER_02619,Pro,9,30,50,82,1,6,0
USER_02620,Enterprise,23,56,127,2488,14,24,0
USER_02621,Enterprise,21,60,131,2444,9,37,0
USER_02622,Pro,4,22,53,96,3,9,0
USER_02623,Enterprise,20,59,160,0,8,26,0
USER_02624,Pro,8,37,56,112,1,5,0
USER_02625,Enterprise,16,66,142,0,14,22,0
USER_02626,Pro,5,21,44,100,4,5,1
USER_02627,Pro,0,22,52,89,1,6,0
USER_02628,Pro,7,23,37,116,1,3,0
USER_02629,Pro,11,25,55,86,4,7,0
USER_02630,Pro,8,23,56,100,0,5,0
USER_02631,Enterprise,13,69,173,2470,6,33,0
USER_02632,Pro,12,27,50,107,2,4,1
USER_02633,Pro,12,39,49,102,1,5,0
USER_02634,Enterprise,16,63,167,0,15,48,0
USER_02635,Pro,14,19,54,0,0,5,1
USER_02636,Enterprise,0,52,115,2474,12,35,0
USER_02637,Enterprise,17,0,154,2461,10,0,0
USER_02638,Enterprise,25,49,151,0,11,46,0
USER_02639,Enterprise,24,55,132,2428,8,37,0
USER_02640,Pro,0,15,33,91,1,5,0
USER_02641,Pro,9,25,52,108,0,5,0
USER_02642,Enterprise,13,50,165,2431,5,25,0
USER_02643,Pro,7,24,54,100,1,6,0
USER_02644,Pro,8,25,30,82,2,5,0
USER_02645,Pro,8,24,43,107,2,4,0
USER_02646,Enterprise,24,60,153,2472,11,34,0
USER_02647,Pro,6,30,46,87,2,4,0
USER_02648,Pro,11,25,43,88,0,3,1
USER_02649,Pro,7,23,0,111,1,8,0
USER_02650,Pro,4,28,53,102,2,10,0
USER_02651,Pro,8,23,58,98,1,4,1
USER_02652,Pro,10,16,46,117,3,1,0
USER_02653,Pro,8,0,43,116,2,7,0
USER_02654,Enterprise,20,0,172,2469,11,31,0
USER_02655,Pro,4,16,53,100,4,6,0
USER_02656,Enterprise,18,71,155,2570,9,29,0
USER_02657,Enterprise,16,64,143,2573,8,34,0
USER_02658,Pro,0,23,0,112,0,7,1
USER_02659,Pro,6,32,56,113,6,8,0
USER_02660,Pro,5,20,49,107,0,5,0
USER_02661,Enterprise,20,53,164,2513,9,26,0
USER_02662,Pro,14,25,40,109,2,2,0
USER_02663,Pro,9,33,52,109,1,3,0
USER_02664,Pro,10,20,48,110,1,4,0
USER_02665,Pro,16,37,38,113,2,7,0
USER_02666,Pro,5,14,58,86,1,4,0
USER_02667,Pro,9,23,52,0,4,4,0
USER_02668,Enterprise,0,62,146,2578,12,40,0
USER_02669,Pro,10,26,65,85,1,5,0
USER_02670,Pro,7,27,51,103,2,5,0
USER_02671,Pro,12,33,50,103,1,3,0
USER_02672,Enterprise,22,0,164,2502,14,26,0
USER_02673,Pro,0,25,55,118,4,6,0
USER_02674,Enterprise,23,59,141,2512,7,20,0
USER_02675,Pro,11,28,52,104,2,6,0
USER_02676,Pro,8,23,53,83,2,4,0
USER_02677,Pro,10,26,50,103,4,5,1
USER_02678,Pro,12,16,49,100,1,2,0
USER_02679,Pro,10,19,52,94,3,4,0
USER_02680,Pro,6,19,50,95,0,4,0
USER_02681,Enterprise,15,62,169,2473,8,21,0
USER_02682,Pro,5,34,39,114,1,8,0
USER_02683,Pro,8,29,48,0,1,5,0
USER_02684,Pro,5,30,41,110,2,6,0
USER_02685,Pro,12,28,48,82,2,6,0
USER_02686,Pro,7,20,38,115,1,9,0
USER_02687,Pro,11,26,62,99,3,12,0
USER_02688,Pro,0,16,56,96,0,0,1
USER_02689,Pro,9,28,50,106,1,4,0
USER_02690,Pro,4,25,59,93,1,2,0
USER_02691,Pro,10,21,45,99,3,7,0
USER_02692,Pro,5,33,48,109,0,4,0
USER_02693,Pro,11,22,52,95,0,0,1
USER_02694,Enterprise,0,44,133,2414,12,22,0
USER_02695,Pro,7,23,53,102,1,8,0
USER_02696,Pro,6,19,57,111,2,6,0
USER_02697,Pro,7,25,51,111,1,4,0
USER_02698,Enterprise,24,58,136,2536,6,36,1
USER_02699,Enterprise,16,55,151,2549,7,29,0
USER_02700,Pro,8,26,55,96,4,0,0
USER_02701,Enterprise,17,58,169,2469,14,27,0
USER_02702,Pro,12,0,47,104,1,4,0
USER_02703,Pro,11,21,45,99,0,4,0
USER_02704,Enterprise,26,49,132,2466,13,36,1
USER_02705,Enterprise,23,54,160,2534,8,35,0
USER_02706,Pro,9,31,47,0,2,6,0
USER_02707,Pro,9,26,59,81,2,5,0
USER_02708,Pro,10,22,52,96,1,5,0
USER_02709,Pro,6,32,45,98,2,0,0
USER_02710,Enterprise,18,63,162,2516,8,21,0
USER_02711,Pro,4,0,59,86,1,2,0
USER_02712,Pro,4,27,0,99,0,2,1
USER_02713,Pro,3,23,46,106,4,3,0
USER_02714,Pro,6,20,58,105,3,6,0
USER_02715,Pro,6,30,45,89,0,8,0
USER_02716,Pro,11,21,60,95,1,6,0
USER_02717,Enterprise,19,67,144,2477,11,31,0
USER_02718,Enterprise,29,66,159,2513,10,21,0
USER_02719,Pro,8,25,34,95,0,6,0
USER_02720,Enterprise,15,67,143,2496,5,23,0
USER_02721,Enterprise,15,60,153,2410,8,39,0
USER_02722,Enterprise,18,70,149,2475,13,39,0
USER_02723,Pro,8,35,54,104,2,6,0
USER_02724,Pro,13,25,53,81,2,3,0
USER_02725,Pro,7,25,48,107,1,4,0
USER_02726,Pro,12,35,49,95,2,0,1
USER_02727,Pro,4,34,46,105,1,5,1
USER_02728,Pro,8,31,47,100,1,0,1
USER_02729,Pro,7,17,53,104,1,9,0
USER_02730,Enterprise,24,65,0,2439,0,41,0
USER_02731,Pro,7,21,52,92,2,3,0
USER_02732,Pro,6,26,60,104,0,1,0
USER_02733,Enterprise,24,68,149,2499,10,35,0
USER_02734,Enterprise,19,61,159,2578,10,32,0
USER_02735,Enterprise,20,62,143,2520,5,33,0
USER_02736,Enterprise,16,75,158,2432,0,29,0
USER_02737,Pro,7,22,51,99,2,9,0
USER_02738,Enterprise,16,43,140,2436,0,28,0
USER_02739,Pro,14,26,43,109,2,6,0
USER_02740,Pro,7,20,44,98,2,7,0
USER_02741,Pro,15,29,59,126,2,5,0
USER_02742,Pro,8,17,45,0,1,2,0
USER_02743,Pro,9,38,57,99,1,3,0
USER_02744,Pro,0,28,65,101,1,1,1
USER_02745,Enterprise,20,41,145,2513,10,42,0
USER_02746,Pro,7,28,48,100,2,2,0
USER_02747,Pro,7,25,50,97,2,3,0
USER_02748,Enterprise,21,60,140,2463,12,29,0
USER_02749,Pro,11,19,48,96,1,5,0
USER_02750,Pro,11,31,54,82,1,4,0
USER_02751,Pro,8,24,39,81,0,8,0
USER_02752,Pro,6,21,49,87,2,3,0
USER_02753,Pro,9,34,43,90,0,4,0
USER_02754,Enterprise,11,57,150,2511,8,29,0
USER_02755,Pro,6,31,46,91,2,2,0
USER_02756,Pro,9,17,51,94,3,11,0
USER_02757,Enterprise,12,66,148,2458,19,0,0
USER_02758,Enterprise,22,59,163,2486,0,27,0
USER_02759,Pro,4,23,46,110,0,5,0
USER_02760,Pro,8,0,57,102,2,8,0
USER_02761,Pro,5,21,67,119,0,0,0
USER_02762,Pro,11,28,58,0,1,7,0
USER_02763,Pro,5,31,52,105,0,5,0
USER_02764,Pro,8,27,49,82,4,0,0
USER_02765,Enterprise,19,52,147,2508,10,31,0
USER_02766,Pro,18,25,55,103,4,3,0
USER_02767,Pro,9,34,39,107,3,5,0
USER_02768,Pro,7,23,49,86,3,7,0
USER_02769,Pro,9,28,54,92,2,5,0
USER_02770,Pro,13,32,37,104,1,2,0
USER_02771,Pro,13,27,0,98,3,8,0
USER_02772,Enterprise,16,73,150,2502,10,30,0
USER_02773,Pro,5,20,51,104,3,8,0
USER_02774,Pro,3,13,0,90,1,3,0
USER_02775,Pro,4,25,61,105,1,4,0
USER_02776,Pro,9,31,41,112,2,7,0
USER_02777,Pro,8,22,51,105,2,6,1
USER_02778,Pro,9,33,52,93,5,2,0
USER_02779,Pro,0,28,59,105,3,3,0
USER_02780,Pro,0,17,49,99,2,7,0
